uuid,MEAN_RR,MEDIAN_RR,SDRR,pNN25,pNN50,HR,condition,Synthesized_Heart_Rates,Heart_Rate_1,Heart_Rate_2,Heart_Rate_3,Heart_Rate_4,Heart_Rate_5,Heart_Rate_6,Heart_Rate_7,Heart_Rate_8,Heart_Rate_9,Heart_Rate_10
1b97ad52-5dbc-4e5a-b7a0-4345ee890343,973.0601292,974.52144,260.7528422,11.73333333,3.066666667,66.64625011,no stress,"[ 50.14323722 198.03255478  81.96639565 155.00110674  51.32896229
  93.22060829  73.1416387   65.771509    72.7635789   61.67506966]",50.14323722123228,198.0325547775965,81.96639565491564,155.0011067372634,51.32896228708172,93.2206082856399,73.14163870455303,65.77150899842711,72.76357890423145,61.67506966256721
4057ecc9-bd5e-4735-8bd0-60b2c5de4c22,926.5856142,932.418195,115.3422371,13.6,0.333333333,65.82311379,time pressure,"[71.28549716 65.97387158 53.10627413 79.84077429 62.18214659 61.73398952
 74.34204143 59.52531093 68.90396311 57.89187035]",71.28549716035293,65.97387158141949,53.106274130999715,79.84077429411447,62.182146591549035,61.73398951991349,74.34204143423351,59.52531093150855,68.90396310591855,57.89187035193944
d75a0718-6e65-4fda-88d2-6e94fae382f9,801.0304408,786.00413,107.725141,1.066666667,0.0,76.10798465,no stress,"[85.80604496 87.88511931 74.53703363 62.59576741 81.25001577 76.85596659
 67.02421337 74.90294329 86.37908553 79.99404674]",85.80604495963938,87.88511930605304,74.53703362515732,62.595767411024255,81.25001576639814,76.85596658822253,67.0242133699043,74.90294329261889,86.37908553436742,79.9940467390809
e5d18e64-2e85-4789-89b9-65d89e31d4fb,850.7133131,852.16971,56.74830099,0.466666667,0.0,70.848401,no stress,"[73.5904399  64.89780583 72.0063168  69.46492853 72.64647345 65.44830967
 70.55194227 65.01442198 71.35355973 73.14815176]",73.5904398962093,64.89780582936156,72.00631679894352,69.46492853276841,72.64647345374904,65.44830967197252,70.55194227495856,65.01442198405817,71.35355973193793,73.14815176358125
3005e6d7-9535-4002-a4ff-dc895064a8b5,992.583025,997.199275,161.7373089,10.4,1.333333333,62.0336811,time pressure,"[64.30746337 59.44667571 50.72708152 66.0438102  59.36929539 77.93358872
 74.19969939 65.88677609 71.82359471 74.74224277]",64.30746336599051,59.44667570957103,50.72708152308087,66.0438101983798,59.36929538886746,77.93358872303973,74.19969939034137,65.88677609479622,71.82359471028322,74.74224277190802
e20e579c-3d54-4297-9b35-bb730aecb810,877.2353676,860.54895,97.03773774,5.933333333,0.133333333,69.18744502,no stress,"[74.6038725  63.67632885 75.71678224 84.16991819 67.39848544 69.8046418
 75.3432513  70.77626154 76.95560451 70.96047999]",74.60387249638933,63.676328849426696,75.7167822434942,84.1699181925414,67.39848543908184,69.80464179842404,75.34325130488996,70.77626153507445,76.95560451071671,70.96047998822793
07129692-c632-45c6-884d-ddb434e99751,828.7393595,841.839525,121.2626743,4.2,0.333333333,74.05526826,no stress,"[93.49505805 89.85563083 69.85652313 64.88423044 74.16038383 75.94442565
 88.50171096 82.99442739 85.56660592 73.5080055 ]",93.4950580479303,89.85563082585217,69.85652312938761,64.88423044100001,74.16038383476013,75.94442565395227,88.50171096250685,82.99442739049806,85.56660591738498,73.50800550171115
795a7101-4422-494f-b8c1-c999689a59e5,749.4666402,750.172865,88.82717385,5.733333333,0.4,81.27218069,no stress,"[ 77.94465014  82.80313621  80.86198345  87.83434615  56.20800056
  64.00374054 100.62399385  74.98305369  87.50368871  74.3915427 ]",77.94465013908213,82.80313621113164,80.86198345092158,87.83434614901361,56.208000556120815,64.0037405365381,100.62399384827698,74.98305368506011,87.50368871141147,74.39154269864163
6bf1f73e-c945-43aa-bc62-4c7999b0c04b,1144.301549,1155.4714,112.3638605,18.2,0.266666667,52.95998169,time pressure,"[58.41948807 59.05508225 50.03862657 51.01907137 49.24835462 51.23473183
 49.9964161  48.95873749 51.10185123 56.50010794]",58.41948807103534,59.055082250219975,50.03862656648234,51.0190713674594,49.248354621843255,51.23473183386374,49.99641609547898,48.95873748647995,51.10185123094073,56.50010793711174
5277d5e9-157e-494d-ad31-440927d2edfd,705.6583473,709.65996,81.66551695,10.26666667,2.066666667,86.24023785,no stress,"[ 76.60475175  86.83529049 103.13593223  77.06254361  78.03606338
  87.01488479  80.73689084  92.94596681  69.82591622  86.57533096]",76.60475174847768,86.83529048579395,103.13593222946372,77.06254360720094,78.03606337578555,87.01488479081638,80.73689083936104,92.94596680867527,69.82591621704083,86.57533095653348
f18d89e9-ebb8-4802-a848-a7fb7727fb74,776.1038759,788.17352,90.88720434,5.0,0.6,78.48196097,interruption,"[77.71295882 74.15092612 89.1305924  79.80671758 94.85260304 72.46941033
 91.92714837 68.53333969 82.28684759 89.66054644]",77.7129588225627,74.15092612172118,89.13059240493273,79.80671757994952,94.85260304433288,72.46941032967581,91.92714836759349,68.53333969454448,82.2868475930202,89.66054644367588
4ae73b98-aa1a-4477-8f7c-3514a923be1e,792.4546663,793.792555,48.90496849,3.333333333,0.333333333,76.00617852,no stress,"[79.3789496  74.46235961 76.41203845 76.26256544 82.96734893 67.41836239
 74.72122719 74.22773882 78.44681588 79.01238488]",79.37894960470756,74.46235960642548,76.41203844770712,76.26256544493113,82.96734892667462,67.41836239083094,74.72122718829263,74.22773881873087,78.44681588176714,79.01238487505364
671f662b-20a4-4b1b-8ec9-f61578fbb10f,1033.26814,1035.3633,143.9412982,11.6,1.133333333,59.25553309,time pressure,"[64.95985046 49.8695351  65.14677    56.80308504 61.48990486 61.02625095
 53.31947303 63.91606777 58.51663068 55.6768501 ]",64.95985045798251,49.86953510120157,65.14677000284689,56.80308503660124,61.48990485729893,61.02625094541725,53.31947303318904,63.91606777094039,58.516630676558215,55.676850096469195
c23f7332-1e5a-4254-8b47-906decb5cf2a,940.1375939,915.557915,125.6411098,12.53333333,1.066666667,64.92368181,no stress,"[66.36056562 67.71393193 64.63180162 60.7780402  68.34650149 63.01834946
 60.29436095 63.01715344 61.23867269 61.07809662]",66.36056562208424,67.71393192812663,64.63180162367539,60.77804020467285,68.3465014874663,63.01834946223929,60.294360950664874,63.01715344032062,61.23867269285352,61.078096624422685
1f3bd4f9-fa51-42d2-a9cd-0cfc9c8a68f8,792.6908183,795.289595,65.46695773,5.2,0.0,76.23166624,interruption,"[71.00893331 76.42083187 75.83252014 83.96826813 82.13957734 70.44343487
 70.57127116 80.89045118 88.54566002 80.03738843]",71.00893330928525,76.42083187249577,75.83252014219153,83.96826813222795,82.13957734370722,70.44343487417922,70.57127115844976,80.89045118392973,88.54566002366793,80.03738842581879
19cabf60-bacd-4112-aec3-1e98a6139572,857.1818668,858.403135,62.9069648,7.466666667,0.466666667,70.37734522,no stress,"[69.30951414 61.2443215  73.507161   74.92721476 65.70214468 65.7760735
 74.38481941 71.5679873  64.85650749 66.40758146]",69.30951413856596,61.24432150431187,73.50716099735504,74.92721476266475,65.70214467631595,65.77607350473569,74.38481941203963,71.56798729505093,64.85650748540382,66.40758146326515
1725aa43-a1e9-4b7e-9bc4-0f83313a50cb,696.9707124,693.16007,70.03986237,20.6,0.866666667,86.96669391,no stress,"[ 88.21803473  83.43633574  98.08232714  75.79922269  87.99907484
  82.35105236  88.7896734   89.65804953 101.02127452  88.76927665]",88.21803473223983,83.43633574136749,98.08232713756023,75.7992226897949,87.99907483511186,82.35105235941994,88.78967339982789,89.65804953268075,101.02127451962374,88.76927665102748
ee44eeee-970b-4064-87a9-84007192399b,798.6838442,798.4989,45.09973668,1.6,0.0,75.36842742,interruption,"[78.57446664 75.23684067 80.16298394 69.78758009 83.69001054 75.58767431
 74.09431031 76.76992128 72.35519106 78.53797473]",78.57446664307342,75.23684067351786,80.1629839440924,69.78758008893381,83.69001054019635,75.58767430622233,74.09431031415396,76.76992128057725,72.35519105631515,78.5379747299476
da4339a1-6751-4936-9789-86eb5a21be13,729.027154,720.164705,74.3691352,2.4,0.0,83.08194613,no stress,"[ 79.32854515  84.99283213  85.80406982  78.62221129  88.57094317
  81.6464983   72.88167109  81.25349812  85.13992002 102.61816908]",79.3285451531089,84.99283213447978,85.80406981872825,78.62221129061972,88.57094317288534,81.64649829955131,72.88167108762362,81.25349812385602,85.13992001781726,102.61816908290601
2a33ef23-0d4a-486f-8d1d-5f398a2a43d5,803.1598533,808.083445,67.56820986,17.6,0.6,75.26599967,no stress,"[66.93921827 83.85745288 93.3281023  68.15570166 74.85488548 76.74055798
 67.09632485 81.43665152 65.00531847 75.88375766]",66.93921826681289,83.85745288497667,93.32810230088758,68.15570166198285,74.85488547574481,76.74055797649365,67.09632484805658,81.43665152380228,65.00531846870126,75.88375766197575
13cb9294-1530-4281-8656-38240dd9b3d7,872.6782272,862.0563,50.9477381,0.666666667,0.0,68.98210241,interruption,"[69.68523096 69.71850364 73.51531612 67.90949132 71.27498384 71.56740865
 71.35115819 64.63075156 66.35294758 71.62568676]",69.68523095772314,69.71850363816998,73.51531611760367,67.90949131549368,71.27498384094456,71.56740865017345,71.35115818695931,64.6307515576835,66.35294758181344,71.62568675819429
70f936c6-f787-43d2-831c-1b066e221e9b,780.7022186,787.775865,66.22573888,4.6,0.6,77.43544681,no stress,"[83.53605724 71.15053263 84.37332791 75.26443605 74.2094105  78.86959445
 71.06242065 73.50234543 83.12522482 81.23793865]",83.53605723647624,71.1505326274801,84.37332791462951,75.26443605083671,74.20941050223594,78.86959444639162,71.06242065100591,73.50234543288522,83.12522482000267,81.23793865243263
fe54f9dc-ccf3-49a2-b1fd-24678d45fe6f,842.404018,738.245585,243.6483629,8.0,0.666666667,76.28609794,time pressure,"[ 94.37348128  76.14070842  58.11791545  54.11328911  43.13308335
 201.96767851  65.91138549  71.78524752  54.75372276  78.36311313]",94.37348127741363,76.14070841865517,58.117915454788985,54.1132891079798,43.13308335036564,201.96767850728926,65.91138548611795,71.78524751929415,54.75372276291093,78.36311313332293
0f3c28ba-77bb-4165-b550-033820d80dc9,751.249934,757.279,64.54342143,1.733333333,0.0,80.48627819,no stress,"[85.26111343 76.97461474 81.46047308 84.7086467  80.29466308 71.15249865
 84.32060004 74.15128395 82.22025339 94.03339447]",85.2611134257391,76.9746147411722,81.46047308132184,84.70864670496519,80.29466308031108,71.152498645283,84.32060003934195,74.15128394623022,82.22025338680581,94.03339446581293
e2a57989-c125-44a0-9261-672bbc40dcf5,732.3699806,727.5361,81.81828628,25.33333333,1.066666667,82.97129356,interruption,"[73.10656023 73.95029831 73.42624851 74.07489808 70.74124613 88.71073135
 87.62713808 89.79919764 99.04117865 81.08003971]",73.10656023240315,73.95029831118647,73.42624851451906,74.07489807588655,70.74124613299244,88.71073134718193,87.62713808457312,89.79919764297296,99.04117865476982,81.0800397072453
e9ba4809-875d-472c-b065-eba8db4577c7,778.5163471,789.035,94.5732085,8.733333333,0.466666667,78.38955214,interruption,"[70.5342916  74.45343409 84.17685578 87.46969087 78.36072025 89.03135147
 88.4273411  67.18675033 70.58371487 61.8154641 ]",70.53429159595368,74.45343408818295,84.17685577847108,87.469690868224,78.3607202502008,89.03135147015331,88.42734109605765,67.18675033481009,70.58371486753238,61.81546409884377
9778094f-46c7-4c97-91e6-34bd00c5114f,925.8123204,934.81441,147.0238397,8.933333333,0.733333333,66.57037295,no stress,"[53.62270346 70.34051386 49.88731887 61.29192272 76.92644667 69.31600164
 76.88946205 60.91249471 51.72395113 67.2439187 ]",53.62270346170167,70.34051385883603,49.88731887040162,61.291922717370184,76.92644667248639,69.31600164212293,76.88946205419006,60.9124947135289,51.72395112582093,67.24391869866092
dd351f06-0843-4864-8be8-c473f0ba2710,927.2566537,924.499435,77.01582251,23.46666667,1.8,65.15475922,interruption,"[61.07295714 73.10180181 63.07278284 64.22598538 76.74932425 61.64962828
 68.20606515 66.01457695 59.8529863  61.75286594]",61.07295713725944,73.10180180921355,63.07278284037395,64.22598537876827,76.7493242515724,61.649628277920215,68.2060651499976,66.01457694509293,59.85298629610337,61.75286593551582
a9355037-12bc-4a50-a219-f8593c1fb5fd,903.9371853,854.83047,321.5676073,15.13333333,4.0,75.16451834,no stress,"[ 117.10147622   81.81291973  101.45427178   55.50071776   69.19254016
  109.59627386  163.90273565   32.57685317  104.01742886 1263.42518811]",117.1014762213031,81.81291973029663,101.45427177590369,55.50071776048553,69.19254016402029,109.59627385596053,163.90273564807651,32.57685316542103,104.01742885605657,1263.4251881122464
7ac8f06e-5eec-499b-b3b6-50e9f08b595f,789.8839968,793.024765,73.82620094,3.4,0.0,76.66306519,no stress,"[71.6791041  69.45788497 81.29948534 81.21281602 76.11904296 71.89487463
 69.93624263 73.96231662 71.79184975 71.81823731]",71.67910410270684,69.45788496822298,81.29948533723163,81.21281602339354,76.11904296157736,71.89487463260015,69.93624263254661,73.96231661874805,71.79184974663222,71.81823731395272
5099435d-27d1-4c94-8ba2-ad15d5cf200b,718.0617123,715.15953,69.51490033,6.0,0.066666667,84.35190565,no stress,"[89.97738986 99.80920528 69.9445752  76.91981258 73.26030681 88.67385948
 70.7620795  70.30414198 83.72501661 84.76461378]",89.97738986121266,99.80920527990037,69.94457520078547,76.91981258358564,73.26030680804894,88.67385947626948,70.76207949723393,70.30414198062101,83.72501660922705,84.76461378000481
88ca5286-2926-4e26-a9fb-161569bc1d7a,744.3545182,746.76119,62.06365389,2.066666667,0.0,81.18738303,no stress,"[80.87834788 90.6180908  81.74559186 79.87443785 81.42878656 98.32167963
 73.80702293 86.34640888 78.43163416 82.73981094]",80.87834787983942,90.61809080372345,81.74559186259287,79.87443784811806,81.42878655971884,98.32167962807657,73.80702293091731,86.34640887719539,78.43163416485031,82.73981093995461
705d92be-341b-49e8-82a1-b167ff6b9aea,964.1807552,980.847435,108.7676679,24.26666667,1.2,63.10964057,interruption,"[60.56082937 55.5115697  57.86528628 68.90249572 66.13698153 59.4115497
 62.31273496 55.43426967 60.75020531 64.58093423]",60.560829366424066,55.51156970356856,57.86528627755402,68.90249571547506,66.13698153217884,59.41154969968567,62.31273496073835,55.43426966837631,60.750205311769065,64.58093423442575
59d98618-6916-4b77-a2e5-9c77bfd2b752,976.9873041,979.41028,62.66053038,4.266666667,0.2,61.67117744,no stress,"[61.66968402 69.1855679  63.79642709 56.81714982 54.03138869 63.22484819
 65.04102285 55.71434737 61.34319568 63.93569991]",61.66968401730974,69.18556790169409,63.796427085285174,56.81714982368652,54.03138868624432,63.22484819206354,65.04102285184956,55.714347370486756,61.3431956763129,63.93569990672714
bb145a0a-092b-47aa-9d07-da0cad09b599,745.9130162,748.848435,151.6594723,14.53333333,4.0,84.00167062,time pressure,"[92.32898793 91.9117572  79.73954971 68.41804912 96.80980279 65.58171493
 59.55569594 81.79063978 75.32891892 63.4275629 ]",92.32898793329521,91.9117571975088,79.73954970667042,68.41804911993403,96.80980278763835,65.581714927673,59.555695935839964,81.79063977976783,75.32891891910623,63.42756289516308
5e2e4163-f804-4de1-98aa-78c4ccb370c8,1014.411862,821.03565,343.2684071,7.0,0.733333333,65.93557908,no stress,"[44.68931359 75.55320638 57.36502954 90.04631905 41.38931983 70.09326333
 61.47104792 47.77977343 50.948354   95.17881105]",44.6893135945496,75.55320637681083,57.36502954152198,90.04631904700726,41.38931982897538,70.09326333272122,61.47104791543746,47.77977343044125,50.948354004410504,95.17881105228469
415969c2-13e2-4ba4-9019-a8767bcc4dc1,751.5285193,755.669655,80.79206945,1.933333333,0.0,80.81701576,no stress,"[89.66180669 99.0594745  74.5281228  76.81866203 81.49099427 70.43003704
 75.29925812 85.21912051 97.42034884 78.17812985]",89.66180669255651,99.05947449890107,74.52812280103394,76.81866203262946,81.49099426526527,70.43003703546988,75.29925812070313,85.21912051454548,97.42034883607518,78.17812985415175
977ea869-3cf9-47c3-a11b-4e06033c5c78,866.1701512,862.212645,89.13046916,6.2,0.2,70.01340983,no stress,"[63.35304133 73.88922048 62.38301504 81.3664099  70.69723008 76.79177677
 73.95088862 70.01916053 65.57584109 66.19219222]",63.353041327596706,73.88922047624851,62.38301504143382,81.36640989768901,70.69723008283798,76.79177677407772,73.95088862138945,70.01916053325134,65.57584109305658,66.19219222409575
02392716-bb05-4df4-8bae-28b495d2b822,841.3817678,770.011885,290.7434869,12.46666667,2.0,79.418274,interruption,"[ 55.08407167  61.83444541  64.45198427  71.23326502  42.72044709
  46.50734096  49.02705867  77.08786245 100.28213955  54.55715188]",55.0840716687129,61.8344454096126,64.45198427478122,71.23326502173337,42.72044709202707,46.50734095799584,49.0270586713586,77.08786245019239,100.28213955159376,54.557151881386936
9eec2e5d-ebca-4cbb-9ecd-4cce81e8b94e,775.3375397,777.630945,70.81276876,5.733333333,0.666666667,78.15069963,no stress,"[70.04324429 71.25315723 76.53427637 83.17216078 70.628106   68.81531746
 90.98169323 75.38030791 79.35515981 89.58315754]",70.04324429460789,71.25315723366727,76.53427637095012,83.17216077793839,70.62810599945135,68.81531746366657,90.98169323175017,75.38030790620996,79.35515981318372,89.58315754186584
0f298e12-daf5-4ad7-98c1-ae1635efd6cd,797.3098973,801.34928,70.97946974,7.066666667,0.133333333,75.91018281,no stress,"[74.73379925 82.6370198  68.41636517 74.64816833 66.1201972  82.44479227
 79.11407233 81.00100245 87.81590095 86.38639854]",74.73379925457441,82.63701980134363,68.41636516587064,74.64816833021365,66.12019719705224,82.44479226545315,79.11407233488701,81.0010024461852,87.8159009473387,86.38639853954348
f602f738-9157-4490-aac0-376e490f5466,698.0722923,706.13503,73.57927156,9.933333333,2.133333333,87.05298701,no stress,"[99.24027925 89.72253677 96.65967007 99.62041856 77.3659471  73.49225357
 91.3227342  89.38358286 88.94011882 75.34874945]",99.2402792491559,89.72253676716392,96.65967006910532,99.62041856329061,77.3659470977823,73.49225357260848,91.32273419808654,89.38358285714997,88.94011881617449,75.34874945474044
8c74c425-943e-4e98-90d1-5059afa23a55,810.2578022,814.9228,74.49226549,3.333333333,0.0,74.68718541,no stress,"[74.88940755 72.63106315 71.90102093 72.90840452 82.96868229 65.6611219
 71.38549891 77.32376192 77.07464879 80.50653146]",74.88940754669586,72.63106314842959,71.90102092695238,72.90840452131822,82.96868228953574,65.6611219039444,71.38549891445155,77.32376191818122,77.07464878907238,80.50653145856435
08a79626-82ea-4b55-bf5b-4cdd6377fdfd,699.2169267,694.148685,66.11236054,22.8,1.066666667,86.58390746,no stress,"[ 76.34899     76.7561439   89.01473014  93.94616313  83.21417708
  77.45138177  77.39493954  79.02537983  98.97945264 100.80978717]",76.34898999855604,76.75614390394158,89.01473013716843,93.94616312624461,83.21417707514458,77.4513817738097,77.39493953904474,79.02537983263245,98.97945264110308,100.80978717316785
423a8722-2601-4806-8dd9-081a13667c7b,730.2406682,721.443305,73.4489314,2.4,0.0,82.91939695,no stress,"[78.61935339 85.00542086 78.42586809 84.35102839 74.96825911 74.84838485
 65.19679677 89.93420325 80.7583564  74.81768888]",78.61935339066423,85.00542085815897,78.42586808810667,84.35102838691432,74.96825910505996,74.84838485165517,65.19679677357983,89.93420324672397,80.75835639783355,74.81768888336154
62b1133b-1f8c-4481-a9ed-07868e8f24e8,786.2036912,797.110385,59.95582265,0.133333333,0.0,76.78251013,no stress,"[73.28003182 68.18160424 73.05118926 80.13164615 75.93504121 77.32073356
 81.99453443 92.00442149 80.40672568 70.30300924]",73.28003182164977,68.1816042399845,73.05118926458032,80.13164615365844,75.93504121124286,77.32073356353878,81.99453442741539,92.00442148862743,80.4067256772831,70.30300923582264
fff5ace4-a76f-4037-87ae-ef8ed3c1962b,866.9569386,852.795265,101.0282748,5.066666667,0.2,70.15476865,no stress,"[70.48274141 62.49409475 80.09167514 58.08183694 92.08619032 70.66680816
 66.64489614 78.68168073 80.27594782 65.38813821]",70.48274141495675,62.4940947513137,80.09167513798886,58.081836943560816,92.0861903195563,70.66680816279843,66.64489614254693,78.68168073355712,80.27594781622535,65.38813820745018
dda9037c-5e49-4fb9-9fdd-7b58aa9cde35,883.7811166,898.97624,103.8510753,8.8,0.666666667,68.9697659,time pressure,"[79.75703292 54.93564199 60.48814101 81.1033592  62.52002194 70.48661193
 74.11718627 76.1414833  74.46475422 73.52281157]",79.7570329158534,54.93564198769458,60.4881410077156,81.10335919793415,62.52002194197887,70.48661193144905,74.11718627029234,76.14148329841153,74.4647542150135,73.52281157053548
f3c27e17-b74c-4ed5-8b5c-09846c4cbf50,945.6218675,936.51625,118.6198163,7.6,0.466666667,64.47310113,time pressure,"[60.46162647 55.15021087 61.32256403 84.852691   67.60910137 66.63483747
 71.40354898 64.29611205 66.00280862 70.21972507]",60.4616264695868,55.15021087410423,61.3225640275774,84.85269099644947,67.60910136737992,66.63483747040829,71.40354898406011,64.2961120532519,66.00280861530871,70.21972507235455
ca1d5107-7c8a-4b46-8e8d-8367543adeec,894.321136,903.48614,110.5969673,10.26666667,2.066666667,68.30867666,time pressure,"[63.05225468 56.01307153 64.93260888 76.14749305 71.79068829 71.2249255
 67.52209195 82.42957741 53.8800665  57.41432993]",63.05225468354835,56.01307152543518,64.93260888298605,76.14749304544198,71.7906882938327,71.2249254961681,67.52209194838449,82.42957740986282,53.880066500524514,57.41432993045208
10ac3110-6f88-4e88-8f98-4da174fa6227,828.1248235,840.25329,121.4926096,4.133333333,0.333333333,74.11510188,no stress,"[84.2247732  73.89898673 73.24803976 70.76984882 75.579616   73.25480928
 83.2698132  67.97194134 73.73559298 61.48731723]",84.22477319889028,73.89898672670104,73.24803976234958,70.76984882112534,75.57961599938047,73.25480928462021,83.269813196599,67.97194133925824,73.73559297529441,61.48731723449491
6daeca09-9dce-4488-8dba-9c6c305e4c43,772.4305741,767.89494,107.969049,12.46666667,0.066666667,79.22532833,interruption,"[ 65.62959461  68.86837123  77.29193681  72.02276667 124.00612926
  84.9877652   85.66336598  80.67648497  68.77579796  76.92228193]",65.6295946079301,68.86837122751353,77.29193681364474,72.02276667074977,124.00612926350699,84.98776519688028,85.66336598474778,80.67648496881066,68.77579796073441,76.9222819274147
8f6cabff-a5e8-4b74-9480-71bcf5353312,714.616154,678.110235,132.6457451,3.933333333,0.933333333,86.07377344,no stress,"[ 94.61985547  96.03431884 114.32657212 127.26184912  90.9783021
  98.17154281 139.32967205  91.5994145   62.57680601  96.24983786]",94.61985547025849,96.03431883617245,114.32657211694638,127.26184912117603,90.97830210488523,98.1715428071231,139.32967205276103,91.59941450106918,62.576806010099794,96.2498378566715
cead97e2-2bb6-4389-832f-99040a6a785d,723.7868335,727.26728,76.93949401,5.2,0.0,83.94935844,no stress,"[82.13129656 69.17119062 96.84201919 80.27193144 79.42877617 96.74616701
 79.75258845 82.94381529 82.97496382 93.45929798]",82.13129656185622,69.1711906170626,96.84201918879138,80.27193143831862,79.4287761662146,96.74616701240488,79.7525884495323,82.94381529288296,82.97496381924138,93.45929798375091
94eda93b-3894-4c24-a670-1a5ef1061068,758.7641921,753.159045,81.19432365,30.4,1.866666667,79.98465332,interruption,"[79.39205971 79.08039829 94.54324148 80.34759716 71.09680894 88.84771138
 72.56694614 76.14512596 77.64787872 90.35593504]",79.39205970837091,79.08039828766941,94.54324148161957,80.34759715899804,71.09680894296395,88.84771138149861,72.56694613597303,76.14512595573899,77.64787872044191,90.35593503834109
5ae89705-d0a1-4a21-9434-aab07723a0b9,959.051256,960.27527,62.56036803,3.933333333,0.2,62.83443352,time pressure,"[69.11516783 65.19727016 67.55419292 67.15967215 59.8150434  57.44467823
 62.0848219  62.04717812 66.32552632 66.41120352]",69.11516782600367,65.19727016445522,67.55419292065265,67.15967215496822,59.815043399301125,57.44467822677977,62.08482189798684,62.04717812098206,66.32552631864935,66.41120352366451
a27ce9b8-46f0-4b4d-8796-1f521db1222b,734.1252034,700.630425,140.8755195,15.53333333,3.066666667,84.74383649,no stress,"[80.61399647 99.30079531 69.75613217 64.39578999 70.84634048 79.09094968
 93.56105425 92.74845899 95.96942947 77.97577329]",80.61399646945657,99.30079530927262,69.7561321656184,64.39578999118366,70.84634047666972,79.09094968429208,93.56105424948514,92.74845898952584,95.96942946676957,77.97577329405071
18c895f2-e1e2-4a4b-a986-f72f4a44e0dd,808.8868453,818.06618,83.22169997,6.0,0.866666667,75.0461345,interruption,"[67.14054261 68.42154682 79.99664925 65.54433942 92.4042059  64.99797892
 73.59166775 79.11805587 70.3867464  73.57860027]",67.14054261049267,68.42154682256178,79.99664924831916,65.54433941774494,92.40420590109541,64.99797892303759,73.59166775286141,79.11805587428938,70.38674640070931,73.5786002733721
1b8977f5-d787-4db4-afc6-789aac6c4145,1067.866782,1069.67845,89.55923118,16.26666667,0.733333333,56.59879719,interruption,"[47.6156115  48.9132224  63.34638961 51.25017995 62.43460846 56.45718327
 67.04869969 48.33593673 50.44185187 62.46849604]",47.615611503587274,48.91322239726845,63.34638961473266,51.250179950782055,62.434608458587114,56.4571832749216,67.04869968613336,48.33593672641036,50.441851865575956,62.46849604184457
40eeaab3-f546-46a4-8869-8dc11e35afad,907.8657026,927.207995,117.3613978,13.2,2.666666667,67.38220347,time pressure,"[64.41123005 71.60091859 74.17411073 79.87755274 66.91571029 63.84225477
 72.96328477 77.11928783 94.08772545 69.686121  ]",64.4112300543583,71.60091859357631,74.17411073107792,79.87755274329201,66.91571029020375,63.842254772929735,72.96328477172494,77.11928783175976,94.08772545496109,69.686121003575
e6618979-6b26-479a-94eb-cde570d7756f,1265.390983,1254.061,279.0635125,8.8,1.2,50.03569953,time pressure,"[ 49.24919681  64.27104146  32.27600479  44.60479351  39.92761059
  32.82821613 135.03078014  51.38275874  68.29889861  40.58982701]",49.249196812049284,64.27104145903581,32.27600479343494,44.60479350541995,39.92761059065333,32.828216127947634,135.0307801365529,51.38275873736288,68.29889861139661,40.58982700657678
5076ec9e-acb7-432d-a4cf-e7bbf330debc,946.8941009,939.949165,94.75388736,7.533333333,0.2,64.04370934,no stress,"[68.18007928 54.54457525 76.13687775 77.59310344 60.37698683 57.92753976
 57.10923133 59.81774326 60.74351198 64.60062934]",68.18007927619182,54.54457525341809,76.13687775489315,77.59310343796501,60.37698683079365,57.927539756298394,57.10923133139819,59.817743263693906,60.743511982720555,64.6006293365625
a46a3143-896f-4ef3-83ae-150f0c6f1225,839.7421281,840.586135,71.82649805,5.4,0.066666667,71.9816633,time pressure,"[85.11845622 71.72187583 74.45280879 77.48684068 67.08986081 70.46287013
 75.36196491 73.0547523  69.36737693 69.19242758]",85.11845621656074,71.72187583108449,74.45280878896517,77.4868406838199,67.08986080568545,70.46287012534005,75.36196490847334,73.05475230282369,69.3673769339574,69.19242757550732
86fdc6d1-0405-4178-bb50-7a1f4bc16e1f,805.1369283,807.03869,64.62214323,7.333333333,0.466666667,75.02350383,no stress,"[72.00002231 75.36781915 85.67998969 78.81352265 73.31466771 75.3560417
 66.65485538 71.00971865 66.75203074 78.55529952]",72.00002230945128,75.36781914877456,85.67998969302184,78.81352264564177,73.31466771364796,75.35604169987243,66.65485538370925,71.0097186489517,66.752030741998,78.5552995220334
6650bd69-cb8b-4ac9-9f10-5e97ec6f4397,858.3716314,863.346095,55.77232301,7.466666667,0.0,70.20668839,time pressure,"[56.41578979 73.79865179 68.52949737 62.2308042  79.50739446 68.58869739
 64.58480631 76.14447781 64.72303609 82.77568039]",56.41578979073615,73.79865178789137,68.52949737097124,62.230804197592875,79.5073944602211,68.58869738703585,64.5848063074465,76.1444778129495,64.72303608690932,82.77568039158245
334a453f-fb9b-485f-873d-5aab71a46f06,1010.730041,990.567965,196.3972941,20.6,4.133333333,61.99446229,interruption,"[43.14182969 71.82852066 64.43480155 44.851016   61.77656044 68.69917516
 56.83853709 50.55080649 50.14825404 56.99426525]",43.14182968952327,71.82852065679253,64.43480155060217,44.85101599844006,61.77656043607496,68.69917516196547,56.8385370914511,50.55080649038953,50.148254038646826,56.99426524747835
